269870.73,271070.74,359581.19,359581.19,0.0,492848.73,493648.75,30569.23,30569.23,0.0,258594.93,259794.93,28154.23,28154.23,0.0,392982.61,393582.61,135161.79,135161.79,0.0,0.0
394115.0,395015.0,327214.28,327214.28,0.0,377382.71,378582.7,167568.57,167568.57,0.0,154038.16,154938.16,371694.06,371694.06,0.0,160989.14,161039.14,44961.73,44961.73,0.0,0.0
401063.98,402263.98,294813.91,294813.91,0.0,142989.17,144189.17,-41431.49,-41431.49,0.0,382182.68,382782.68,198761.79,198761.79,0.0,376381.38,377581.37,-13845.77,-13845.77,0.0,0.0
517707.12,517707.16,286888.35,286888.35,0.0,140288.19,140288.19,289501.56,294901.56,90.0,171839.14,172639.15,29369.23,29369.23,0.0,510186.01,510786.02,172361.79,172361.79,0.0,0.0
437683.27,437683.27,238787.62,260787.62,90.0,375864.11,377064.06,300814.63,300814.63,0.0,369914.0,370714.01,316429.63,316429.63,0.0,261520.78,262020.77,330781.19,330781.19,0.0,0.0
144789.16,145989.18,-55238.27,-55238.27,0.0,136788.23,137988.22,328493.34,328493.34,0.0,136188.22,136788.23,330901.56,330901.56,0.0,505398.74,505998.75,-6638.27,-6638.27,0.0,0.0
171189.14,171789.15,28161.73,28161.73,0.0,401064.02,402264.04,347629.63,347629.63,0.0,170459.69,171559.71,118969.29,118969.29,0.0,508385.99,508986.0,167561.79,167561.79,0.0,0.0
402264.04,402864.05,299622.13,299622.13,0.0,160389.14,160989.14,6561.73,6561.73,0.0,509598.73,510798.76,-13830.77,-13830.77,0.0,259120.77,260020.75,366781.19,366781.19,0.0,0.0
505386.0,506586.04,126769.29,126769.29,0.0,267806.92,268906.95,120154.29,120154.29,0.0,516507.04,517707.03,352287.63,352287.63,0.0,516048.78,516948.78,-10245.77,-10245.77,0.0,0.0
507507.13,508707.14,306688.35,306688.35,0.0,149439.13,150339.13,1769.23,1769.23,0.0,272394.91,272994.92,-21038.27,-21038.27,0.0,380382.69,380982.69,143561.79,143561.79,0.0,0.0
505435.95,505935.96,117754.29,117754.29,0.0,262194.95,263394.95,38969.23,38969.23,0.0,161459.7,162359.73,168754.29,168754.29,0.0,276756.92,277956.96,171169.29,171169.29,0.0,0.0
395464.06,397064.08,388429.63,388429.63,0.0,165189.13,165189.13,-55838.27,-55238.27,90.0,389982.63,391182.67,154354.29,154354.29,0.0,348018.84,349218.88,26953.51,26953.51,0.0,0.0
382981.36,383581.37,34161.73,34161.73,0.0,261120.75,262020.78,310396.19,310396.19,0.0,527898.76,528398.72,-15038.27,-15038.27,0.0,374132.65,374932.65,207154.29,207154.29,0.0,0.0
280670.7,280670.7,289388.69,291188.69,90.0,280856.93,281356.92,126769.29,126769.29,0.0,155589.13,156789.13,40169.23,40169.23,0.0,375264.1,375864.11,309222.13,309222.13,0.0,0.0
154989.13,155589.14,-25838.27,-25838.27,0.0,387181.36,388381.33,29354.23,29354.23,0.0,379182.66,380382.68,117769.29,117769.29,0.0,511398.73,512598.77,38969.23,38969.23,0.0,0.0
136188.22,136788.23,294901.56,294901.56,0.0,523998.71,525198.73,-3030.77,-3030.77,0.0,501907.15,503507.12,390673.35,390673.35,0.0,156002.26,156002.26,118961.79,122261.79,90.0,0.0
270501.94,270706.95,113011.79,113011.79,0.0,164738.25,165538.26,335694.06,335694.06,0.0,269394.87,270594.91,-22245.77,-22245.77,0.0,468528.66,468528.66,-97212.38,-75212.38,90.0,0.0
394115.0,395015.0,370429.28,370429.28,0.0,398231.3,399131.33,-30645.77,-30645.77,0.0,397514.05,398614.07,287029.63,287029.63,0.0,263394.93,263994.93,-29438.27,-29438.27,0.0,0.0
155038.16,155938.19,328509.06,328509.06,0.0,137559.17,137559.17,-43838.27,-39038.27,90.0,271356.95,272549.39,121354.36,121354.36,0.0,395581.32,396181.33,-16238.27,-16238.27,0.0,0.0
394782.63,395382.64,181961.79,181961.79,0.0,381264.0,381264.0,290622.13,292422.13,90.0,159588.2,159588.2,278101.56,288001.56,90.0,504248.76,505348.78,-49845.77,-49845.77,0.0,0.0
382832.66,383932.68,115954.29,115954.29,0.0,168009.66,168609.67,136361.79,136361.79,0.0,276644.89,277544.92,-30645.77,-30645.77,0.0,280070.73,280070.76,285781.19,285781.19,0.0,0.0
502035.99,503186.03,216769.29,216769.29,0.0,394115.0,395015.0,378829.28,378829.28,0.0,139739.16,140529.16,-30645.77,-30645.77,0.0,373464.12,374064.12,322422.13,322422.13,0.0,0.0
508706.98,508707.02,285688.35,285688.35,0.0,154038.16,154938.16,330909.06,330909.06,0.0,172739.15,173539.16,-31845.77,-31845.77,0.0,491307.16,492507.15,313872.63,313872.63,0.0,0.0
381781.38,382981.36,29369.23,29369.23,0.0,395664.03,396864.04,344014.63,344014.63,0.0,496107.16,496707.16,355880.85,355880.85,0.0,381514.07,382414.1,348829.62,348829.62,0.0,0.0
154389.12,154389.12,-45938.27,-43838.27,90.0,389664.02,390264.02,360822.13,360822.13,0.0,527898.76,528398.72,18561.73,18561.73,0.0,391464.04,392064.04,357222.13,357222.13,0.0,0.0
143987.38,145187.4,347694.02,347694.02,0.0,390181.36,390781.36,-34238.27,-34238.27,0.0,151989.18,153189.14,-28230.77,-28230.77,0.0,256670.78,257270.78,318788.69,318788.69,0.0,0.0
404964.08,405464.03,350022.13,350022.13,0.0,262244.91,263344.93,-50430.77,-50430.77,0.0,382132.62,382132.62,113011.79,122211.79,90.0,267806.92,268706.9,173554.29,173554.29,0.0,0.0
