3217284.0,148188.19,156888.16,289501.56,289501.56,0.0,3217270.0,156888.19,156888.19,277210.58,296101.56,90.0,3217286.0,156538.16,156888.16,288901.56,288901.56,0.0,3216869.0,156588.24,156588.24,288301.56,290101.56,90.0,1.0,
3217285.0,148363.19,156538.16,289381.56,289381.56,0.0,3217293.0,152888.19,152888.19,284101.56,289381.56,90.0,3217239.0,139488.24,156888.19,284101.56,284101.56,0.0,3217297.0,148488.16,148488.16,284101.56,289381.56,90.0,1.0,
3217285.0,148363.19,156538.16,289381.56,289381.56,0.0,3217292.0,153088.19,153088.19,284101.56,289381.56,90.0,3217422.0,152888.19,153088.19,288981.56,288981.56,0.0,3217293.0,152888.19,152888.19,284101.56,289381.56,90.0,1.0,
3217285.0,148363.19,156538.16,289381.56,289381.56,0.0,3217318.0,156088.3,156088.3,284101.56,289381.56,90.0,3217239.0,139488.24,156888.19,284101.56,284101.56,0.0,3217292.0,153088.19,153088.19,284101.56,289381.56,90.0,1.0,
3217289.0,148363.19,156538.16,294781.56,294781.56,0.0,3217392.0,153088.16,153088.16,289501.56,294781.56,90.0,3217420.0,152888.16,153088.16,294381.56,294381.56,0.0,3217393.0,152888.16,152888.16,289501.56,294781.56,90.0,1.0,
3217289.0,148363.19,156538.16,294781.56,294781.56,0.0,3217317.0,156088.3,156088.3,289501.56,294901.56,90.0,3217284.0,148188.19,156888.16,289501.56,289501.56,0.0,3217392.0,153088.16,153088.16,289501.56,294781.56,90.0,1.0,
3217428.0,140088.24,142138.24,296701.56,296701.56,0.0,3248382.0,141418.2,141418.2,294901.56,389101.69,90.0,3238839.0,140288.24,141938.24,296601.56,296601.56,0.0,3248383.0,141358.2,141358.2,294901.56,389101.69,90.0,1.0,
3217428.0,140088.24,142138.24,296701.56,296701.56,0.0,3238838.0,142138.24,142138.24,294901.56,296701.56,90.0,3248770.0,141438.2,142338.2,294909.06,294909.06,0.0,3248385.0,141438.2,141438.2,294901.56,389101.69,90.0,1.0,
3217432.0,142138.24,156688.24,295401.56,295401.56,0.0,3248236.0,142338.2,142338.2,294901.56,389101.69,90.0,3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3238838.0,142138.24,142138.24,294901.56,296701.56,90.0,1.0,
3217432.0,142138.24,156688.24,295401.56,295401.56,0.0,3248235.0,142358.2,142358.2,294901.56,389101.69,90.0,3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3248236.0,142338.2,142338.2,294901.56,389101.69,90.0,1.0,
3217432.0,142138.24,156688.24,295401.56,295401.56,0.0,3248234.0,142418.2,142418.2,294901.56,389101.69,90.0,3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3248235.0,142358.2,142358.2,294901.56,389101.69,90.0,1.0,
3217432.0,142138.24,156688.24,295401.56,295401.56,0.0,3248237.0,142438.2,142438.2,294901.56,389101.69,90.0,3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3248234.0,142418.2,142418.2,294901.56,389101.69,90.0,1.0,
3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3248235.0,142358.2,142358.2,294901.56,389101.69,90.0,3217434.0,142138.24,156688.24,295341.56,295341.56,0.0,3248236.0,142338.2,142338.2,294901.56,389101.69,90.0,1.0,
3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3248234.0,142418.2,142418.2,294901.56,389101.69,90.0,3217434.0,142138.24,156688.24,295341.56,295341.56,0.0,3248235.0,142358.2,142358.2,294901.56,389101.69,90.0,1.0,
3217433.0,142138.24,156688.24,295361.56,295361.56,0.0,3248237.0,142438.2,142438.2,294901.56,389101.69,90.0,3217434.0,142138.24,156688.24,295341.56,295341.56,0.0,3248234.0,142418.2,142418.2,294901.56,389101.69,90.0,1.0,
3217434.0,142138.24,156688.24,295341.56,295341.56,0.0,3248236.0,142338.2,142338.2,294901.56,389101.69,90.0,3248770.0,141438.2,142338.2,294909.06,294909.06,0.0,3238838.0,142138.24,142138.24,294901.56,296701.56,90.0,1.0,
3217528.0,156888.16,157658.16,283981.56,283981.56,0.0,3217304.0,157658.19,157658.19,278101.56,290071.56,90.0,3217539.0,156888.16,157658.16,281401.56,281401.56,0.0,3217525.0,156988.16,156988.16,281401.56,283981.56,90.0,1.0,
3217532.0,156888.16,157658.16,278581.56,278581.56,0.0,3217536.0,156988.16,156988.16,278101.56,278581.56,90.0,3215559.0,156888.19,170798.31,278101.56,278101.56,0.0,3217270.0,156888.19,156888.19,277210.58,296101.56,90.0,1.0,
3217532.0,156888.16,157658.16,278581.56,278581.56,0.0,3217304.0,157658.19,157658.19,278101.56,290071.56,90.0,3215559.0,156888.19,170798.31,278101.56,278101.56,0.0,3217536.0,156988.16,156988.16,278101.56,278581.56,90.0,1.0,
