3158120.0	380434.07	380434.07	292420.28	391422.25	90.0	3221042.0	378864.08	378864.08	292422.13	381222.13	90.0	3220165.0	378864.12	379464.12	351222.13	351222.13	0.0	3224157.0	378864.12	379464.12	350022.13	350022.13	0.0	0.0	
3233329.0	377709.07	377709.07	280425.88	281333.5	90.0	3239423.0	379464.07	379464.07	280622.13	281279.05	90.0	3220949.0	378864.08	379464.06	285222.13	285222.13	0.0	3233335.0	377709.07	383064.08	281177.96	281624.21	4.76	0.0	
3158121.0	380414.07	380414.07	292420.28	391422.25	90.0	3221107.0	379414.09	379414.09	292422.13	381222.13	90.0	3158210.0	379514.09	380414.07	324814.62	324814.62	0.0	3158232.0	379514.09	380414.07	332029.62	332029.62	0.0	0.0	
3239438.0	378314.09	378314.09	281228.38	281383.91	90.0	3239422.0	379509.07	379509.07	280627.13	281282.8	90.0	3233205.0	370714.05	378614.05	274622.13	274622.13	0.0	3233337.0	377709.07	383064.08	281132.8	281579.05	4.76	0.0	
3221316.0	371864.1	371864.1	381422.13	391422.13	90.0	3221330.0	369914.04	369914.04	281622.13	391422.13	90.0	3155608.0	370814.01	371614.02	334429.63	334429.63	0.0	3155628.0	370814.01	371614.02	326029.63	326029.63	0.0	0.0	
3221185.0	375264.08	375264.08	280422.13	290322.13	90.0	3221189.0	377064.08	377064.08	280422.13	290322.13	90.0	3155418.0	369914.0	370714.01	286414.63	286414.63	0.0	3233239.0	369964.06	404564.05	278922.13	278922.13	0.0	0.0	
3239871.0	382764.12	382764.12	391422.13	391622.13	90.0	3239878.0	380964.12	380964.12	391422.13	391622.13	90.0	3221086.0	369564.03	404964.08	391582.13	391582.13	0.0	3238119.0	382864.07	384464.08	390814.63	390814.63	0.0	0.0	
3221101.0	371714.06	371714.06	281622.13	381222.13	90.0	3221104.0	373464.08	373464.08	292422.13	381222.13	90.0	3233256.0	369964.06	404564.05	278072.13	278072.13	0.0	3234242.0	397514.05	398614.07	286414.63	286414.63	0.0	0.0	
3239400.0	383064.07	383064.07	280872.13	281779.75	90.0	3240727.0	381864.07	381864.07	280422.13	281022.13	90.0	3219505.0	368464.07	406064.03	280422.13	280422.13	0.0	3234141.0	378864.08	378864.12	285814.63	285814.63	0.0	0.0	
3158122.0	380514.07	380514.07	292420.28	391422.25	90.0	3221300.0	379064.12	379064.12	381422.13	391422.13	90.0	3221046.0	371664.06	402864.05	292422.13	292422.13	0.0	3241743.0	374064.12	375264.07	300814.63	300814.63	0.0	0.0	
