3206598	148484.75	148484.75	119058.61	122559.98	90.0	3100624	148209.75	148209.75	112361.79	122261.79	90.0	3232690	148209.74	148809.75	121361.79	121361.79	0.0	3201750	148209.75	148809.73	120761.79	120761.79	0.0	1	
3100633	148809.73	148809.73	118961.79	122261.79	90.0	3206599	148534.75	148534.75	119058.61	122559.98	90.0	3232690	148209.74	148809.75	121361.79	121361.79	0.0	3201750	148209.75	148809.73	120761.79	120761.79	0.0	1	
3206598	148484.75	148484.75	119058.61	122559.98	90.0	3100624	148209.75	148209.75	112361.79	122261.79	90.0	3232703	148209.79	148809.79	120161.79	120161.79	0.0	3201751	148209.75	148809.73	119561.79	119561.79	0.0	1	
3100633	148809.73	148809.73	118961.79	122261.79	90.0	3206599	148534.75	148534.75	119058.61	122559.98	90.0	3232703	148209.79	148809.79	120161.79	120161.79	0.0	3201751	148209.75	148809.73	119561.79	119561.79	0.0	1	
3100623	147009.73	147009.73	112361.79	122261.79	90.0	3100613	146409.75	146409.75	112361.79	122261.79	90.0	3232704	146409.75	147009.73	115361.79	115361.79	0.0	3201759	146409.75	147009.73	114761.79	114761.79	0.0	1	
3100519	166809.69	166809.69	112361.79	122261.79	90.0	3100528	166209.71	166209.71	112361.79	122261.79	90.0	3232730	166209.74	166809.72	115361.79	115361.79	0.0	3201808	166209.74	166809.72	114761.79	114761.79	0.0	1	
3100641	150609.73	150609.73	118961.79	122261.79	90.0	3100634	150009.75	150009.75	118961.79	122261.79	90.0	3238978	150009.75	150609.73	120761.79	120761.79	0.0	3100494	148209.74	165009.69	118961.79	118961.79	0.0	1	
3100628	148159.75	148159.75	113011.79	122211.79	90.0	3100631	147059.73	147059.73	113011.79	122211.79	90.0	3232693	147059.73	148159.75	121354.29	121354.29	0.0	3232695	147059.73	148159.75	120169.29	120169.29	0.0	1	
3100618	146359.75	146359.75	113011.79	122211.79	90.0	3100621	145259.73	145259.73	113011.79	122211.79	90.0	3232694	145259.72	146359.75	121354.29	121354.29	0.0	3232696	145259.72	146359.75	120169.29	120169.29	0.0	1	
3100628	148159.75	148159.75	113011.79	122211.79	90.0	3100631	147059.73	147059.73	113011.79	122211.79	90.0	3232697	147059.73	148159.75	120154.29	120154.29	0.0	3101151	147059.73	148159.75	118969.29	118969.29	0.0	1	
3100618	146359.75	146359.75	113011.79	122211.79	90.0	3100621	145259.73	145259.73	113011.79	122211.79	90.0	3232698	145259.72	146359.75	120154.29	120154.29	0.0	3101156	145259.73	146359.75	118969.29	118969.29	0.0	1	
3100628	148159.75	148159.75	113011.79	122211.79	90.0	3100631	147059.73	147059.73	113011.79	122211.79	90.0	3232707	147059.73	148159.75	115954.29	115954.29	0.0	3232709	147059.73	148159.75	114769.29	114769.29	0.0	1	
3100618	146359.75	146359.75	113011.79	122211.79	90.0	3100621	145259.73	145259.73	113011.79	122211.79	90.0	3232708	145259.72	146359.75	115954.29	115954.29	0.0	3232710	145259.72	146359.75	114769.29	114769.29	0.0	1	
3100628	148159.75	148159.75	113011.79	122211.79	90.0	3100631	147059.73	147059.73	113011.79	122211.79	90.0	3232711	147059.73	148159.75	114754.29	114754.29	0.0	3102082	147059.73	148159.75	113569.29	113569.29	0.0	1	
3100618	146359.75	146359.75	113011.79	122211.79	90.0	3100621	145259.73	145259.73	113011.79	122211.79	90.0	3232712	145259.72	146359.75	114754.29	114754.29	0.0	3101190	145259.73	146359.75	113569.29	113569.29	0.0	1	
3201884	148809.75	148809.75	117711.79	118961.79	90.0	3100595	148259.74	148259.74	117761.79	118961.79	90.0	3240750	148209.75	165009.69	118361.79	118361.79	0.0	3101217	148209.74	165009.69	117761.79	117761.79	0.0	1	
3201720	149409.75	149409.75	117711.79	118961.79	90.0	3201884	148809.75	148809.75	117711.79	118961.79	90.0	3240750	148209.75	165009.69	118361.79	118361.79	0.0	3101217	148209.74	165009.69	117761.79	117761.79	0.0	1	
3201883	150009.75	150009.75	117711.79	118961.79	90.0	3201720	149409.75	149409.75	117711.79	118961.79	90.0	3240750	148209.75	165009.69	118361.79	118361.79	0.0	3101217	148209.74	165009.69	117761.79	117761.79	0.0	1	
